table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,max_len
annual_review_proxy_submissions,7,captured_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_proxy_submissions,8,ip,text,text,YES,"",""
annual_review_proxy_submissions,9,user_agent,text,text,YES,"",""
annual_review_proxy_submissions,10,declaration_text,text,text,NO,"",""
annual_review_proxy_submissions,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_proxy_submissions,12,photo_upload_path,text,text,YES,"",""
annual_review_rescore_audit_2026_07,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_rescore_audit_2026_07,2,response_id,uuid,uuid,NO,"",""
annual_review_rescore_audit_2026_07,3,instance_id,uuid,uuid,NO,"",""
annual_review_rescore_audit_2026_07,4,reviewer_role,USER-DEFINED,annual_reviewer_role,NO,"",""
annual_review_rescore_audit_2026_07,5,previous_weighted_score,numeric,numeric,YES,"",""
annual_review_rescore_audit_2026_07,6,new_weighted_score,numeric,numeric,YES,"",""
annual_review_rescore_audit_2026_07,7,template_override_id,uuid,uuid,YES,"",""
annual_review_rescore_audit_2026_07,8,template_id,uuid,uuid,YES,"",""
annual_review_rescore_audit_2026_07,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_reset_archive,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_reset_archive,2,instance_id,uuid,uuid,NO,"",""
annual_review_reset_archive,3,employee_id,uuid,uuid,NO,"",""
annual_review_reset_archive,4,cycle_id,uuid,uuid,NO,"",""
annual_review_reset_archive,5,prior_template_id,uuid,uuid,YES,"",""
annual_review_reset_archive,6,new_template_id,uuid,uuid,NO,"",""
annual_review_reset_archive,7,prior_status,USER-DEFINED,annual_review_status,NO,"",""
annual_review_reset_archive,8,wiped_responses,jsonb,jsonb,NO,'[]'::jsonb,""
annual_review_reset_archive,9,wiped_proxy_submissions,jsonb,jsonb,NO,'[]'::jsonb,""
annual_review_reset_archive,10,reason,text,text,NO,"",""
annual_review_reset_archive,11,reset_by,uuid,uuid,NO,"",""
annual_review_reset_archive,12,reset_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_responses,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_responses,2,instance_id,uuid,uuid,NO,"",""
annual_review_responses,3,reviewer_id,uuid,uuid,NO,"",""
annual_review_responses,4,reviewer_role,USER-DEFINED,annual_reviewer_role,NO,"",""
annual_review_responses,5,criteria_scores,jsonb,jsonb,NO,'{}'::jsonb,""
annual_review_responses,6,qualitative_responses,jsonb,jsonb,NO,'{}'::jsonb,""
annual_review_responses,7,evidence,jsonb,jsonb,NO,'[]'::jsonb,""
annual_review_responses,8,weighted_score,numeric,numeric,YES,"",""
annual_review_responses,9,submitted_at,timestamp with time zone,timestamptz,YES,"",""
annual_review_responses,10,is_locked,boolean,bool,NO,false,""
annual_review_responses,11,notes,text,text,YES,"",""
annual_review_responses,12,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_responses,13,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_reviewer_remap_audit_2026_07,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_reviewer_remap_audit_2026_07,2,instance_id,uuid,uuid,NO,"",""
annual_review_reviewer_remap_audit_2026_07,3,cycle_id,uuid,uuid,YES,"",""
annual_review_reviewer_remap_audit_2026_07,4,employee_code,text,text,YES,"",""
annual_review_reviewer_remap_audit_2026_07,5,employee_name,text,text,YES,"",""
annual_review_reviewer_remap_audit_2026_07,6,slot,text,text,NO,"",""
annual_review_reviewer_remap_audit_2026_07,7,old_user_id,uuid,uuid,YES,"",""
annual_review_reviewer_remap_audit_2026_07,8,new_user_id,uuid,uuid,YES,"",""
annual_review_reviewer_remap_audit_2026_07,9,old_overall_status,text,text,YES,"",""
annual_review_reviewer_remap_audit_2026_07,10,reason,text,text,YES,"",""
annual_review_reviewer_remap_audit_2026_07,11,corrected_by,uuid,uuid,YES,"",""
annual_review_reviewer_remap_audit_2026_07,12,corrected_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_reviewer_resync_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_reviewer_resync_audit,2,instance_id,uuid,uuid,NO,"",""
annual_review_reviewer_resync_audit,3,cycle_id,uuid,uuid,YES,"",""
annual_review_reviewer_resync_audit,4,employee_id,uuid,uuid,YES,"",""
annual_review_reviewer_resync_audit,5,slot,text,text,NO,"",""
annual_review_reviewer_resync_audit,6,old_user_id,uuid,uuid,YES,"",""
annual_review_reviewer_resync_audit,7,new_user_id,uuid,uuid,YES,"",""
annual_review_reviewer_resync_audit,8,reason,text,text,NO,"",""
annual_review_reviewer_resync_audit,9,source,text,text,YES,"",""
annual_review_reviewer_resync_audit,10,performed_by,uuid,uuid,YES,"",""
annual_review_reviewer_resync_audit,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_role_capabilities,1,role_source,text,text,NO,"",""
annual_review_role_capabilities,2,can_search,boolean,bool,NO,true,""
annual_review_role_capabilities,3,can_assist,boolean,bool,NO,false,""
annual_review_role_capabilities,4,assist_scope,text,text,NO,'same_as_search'::text,""
annual_review_role_capabilities,5,updated_by,uuid,uuid,YES,"",""
annual_review_role_capabilities,6,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_role_capabilities,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_self_draft_reassign_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_self_draft_reassign_audit,2,cycle_id,uuid,uuid,YES,"",""
annual_review_self_draft_reassign_audit,3,instance_id,uuid,uuid,NO,"",""
annual_review_self_draft_reassign_audit,4,response_id,uuid,uuid,NO,"",""
annual_review_self_draft_reassign_audit,5,old_reviewer_id,uuid,uuid,YES,"",""
annual_review_self_draft_reassign_audit,6,new_reviewer_id,uuid,uuid,YES,"",""
annual_review_self_draft_reassign_audit,7,reason,text,text,NO,"",""
annual_review_self_draft_reassign_audit,8,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_self_review_bundle_items,1,bundle_id,uuid,uuid,NO,"",""
annual_review_self_review_bundle_items,2,field_id,uuid,uuid,NO,"",""
annual_review_self_review_bundle_items,3,position,integer,int4,NO,0,""
annual_review_self_review_library,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_self_review_library,2,kind,text,text,NO,"",""
annual_review_self_review_library,3,key,text,text,NO,"",""
annual_review_self_review_library,4,category,text,text,NO,'general'::text,""
annual_review_self_review_library,5,label_en,text,text,NO,"",""
annual_review_self_review_library,6,label_hi,text,text,YES,"",""
annual_review_self_review_library,7,placeholder_en,text,text,YES,"",""
annual_review_self_review_library,8,placeholder_hi,text,text,YES,"",""
annual_review_self_review_library,9,required,boolean,bool,NO,false,""
annual_review_self_review_library,10,is_builtin,boolean,bool,NO,false,""
annual_review_self_review_library,11,is_active,boolean,bool,NO,true,""
annual_review_self_review_library,12,sort_order,integer,int4,NO,0,""
annual_review_self_review_library,13,created_by,uuid,uuid,YES,"",""
annual_review_self_review_library,14,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_self_review_library,15,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_settings,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_settings,2,key,text,text,NO,"",""
annual_review_settings,3,value,jsonb,jsonb,NO,"",""
annual_review_settings,4,updated_by,uuid,uuid,YES,"",""
annual_review_settings,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_settings,6,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_stage_transfer_audit_2026_07,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_stage_transfer_audit_2026_07,2,instance_id,uuid,uuid,NO,"",""
annual_review_stage_transfer_audit_2026_07,3,employee_id,uuid,uuid,NO,"",""
annual_review_stage_transfer_audit_2026_07,4,from_role,text,text,NO,"",""
annual_review_stage_transfer_audit_2026_07,5,to_role,text,text,NO,"",""
annual_review_stage_transfer_audit_2026_07,6,new_reviewer_id,uuid,uuid,YES,"",""
annual_review_stage_transfer_audit_2026_07,7,drop_from_stage,boolean,bool,NO,"",""
annual_review_stage_transfer_audit_2026_07,8,no_op,boolean,bool,NO,false,""
annual_review_stage_transfer_audit_2026_07,9,before_enabled_stages,jsonb,jsonb,YES,"",""
annual_review_stage_transfer_audit_2026_07,10,before_status,text,text,YES,"",""
annual_review_stage_transfer_audit_2026_07,11,before_from_response,jsonb,jsonb,YES,"",""
annual_review_stage_transfer_audit_2026_07,12,before_to_response,jsonb,jsonb,YES,"",""
annual_review_stage_transfer_audit_2026_07,13,before_slot_ids,jsonb,jsonb,YES,"",""
annual_review_stage_transfer_audit_2026_07,14,reason,text,text,NO,"",""
annual_review_stage_transfer_audit_2026_07,15,actor_id,uuid,uuid,YES,"",""
annual_review_stage_transfer_audit_2026_07,16,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_stage_transfer_audit_2026_07,17,reverted_at,timestamp with time zone,timestamptz,YES,"",""
annual_review_stage_transfer_audit_2026_07,18,reverted_by,uuid,uuid,YES,"",""
annual_review_system_kpi_weights,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_system_kpi_weights,2,system_kpi_id,uuid,uuid,NO,"",""
annual_review_system_kpi_weights,3,department_id,uuid,uuid,YES,"",""
annual_review_system_kpi_weights,4,sub_unit_id,uuid,uuid,YES,"",""
annual_review_system_kpi_weights,5,grade_bucket,text,text,YES,"",""
annual_review_system_kpi_weights,6,weight_pct,numeric,numeric,NO,"",""
annual_review_system_kpi_weights,7,created_by,uuid,uuid,YES,"",""
annual_review_system_kpi_weights,8,updated_by,uuid,uuid,YES,"",""
annual_review_system_kpi_weights,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_system_kpi_weights,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_system_kpis,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_system_kpis,2,key,text,text,NO,"",""
annual_review_system_kpis,3,name_en,text,text,NO,"",""
annual_review_system_kpis,4,name_hi,text,text,YES,"",""
annual_review_system_kpis,5,description_en,text,text,YES,"",""
annual_review_system_kpis,6,description_hi,text,text,YES,"",""
annual_review_system_kpis,7,uom_type,text,text,NO,'count'::text,""
annual_review_system_kpis,8,scoring_rules,jsonb,jsonb,NO,"",""
annual_review_system_kpis,9,is_active,boolean,bool,NO,true,""
annual_review_system_kpis,10,sort_order,integer,int4,NO,100,""
annual_review_system_kpis,11,created_by,uuid,uuid,YES,"",""
annual_review_system_kpis,12,updated_by,uuid,uuid,YES,"",""
annual_review_system_kpis,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_system_kpis,14,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_template_archetypes,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_template_archetypes,2,code,text,text,NO,"",""
annual_review_template_archetypes,3,name_en,text,text,NO,"",""
annual_review_template_archetypes,4,name_hi,text,text,YES,"",""
annual_review_template_archetypes,5,description_en,text,text,YES,"",""
annual_review_template_archetypes,6,description_hi,text,text,YES,"",""
annual_review_template_archetypes,7,default_criteria,jsonb,jsonb,NO,'[]'::jsonb,""
annual_review_template_archetypes,8,default_enabled_stages,jsonb,jsonb,NO,"'[""self"", ""dept_head"", ""bu_head""]'::jsonb",""
annual_review_template_archetypes,9,default_stage_weights,jsonb,jsonb,NO,"'{""self"": 0, ""bu_head"": 50, ""dept_head"": 50}'::jsonb",""
annual_review_template_archetypes,10,display_mode,text,text,NO,'bilingual'::text,""
annual_review_template_archetypes,11,applies_to_grade_buckets,jsonb,jsonb,NO,'[]'::jsonb,""
annual_review_template_archetypes,12,is_active,boolean,bool,NO,true,""
annual_review_template_archetypes,13,sort_order,integer,int4,NO,0,""
annual_review_template_archetypes,14,created_by,uuid,uuid,YES,"",""
annual_review_template_archetypes,15,updated_by,uuid,uuid,YES,"",""
annual_review_template_archetypes,16,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_template_archetypes,17,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_templates,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_review_templates,2,name,text,text,NO,"",""
annual_review_templates,3,description,text,text,YES,"",""
annual_review_templates,4,is_active,boolean,bool,NO,true,""
annual_review_templates,5,sections,jsonb,jsonb,NO,'{}'::jsonb,""
annual_review_templates,6,created_by,uuid,uuid,YES,"",""
annual_review_templates,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_templates,8,updated_at,timestamp with time zone,timestamptz,NO,now(),""
annual_review_templates,9,parent_template_id,uuid,uuid,YES,"",""
annual_review_templates,10,version,integer,int4,NO,1,""
annual_score_config_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_score_config_audit,2,config_id,uuid,uuid,NO,"",""
annual_score_config_audit,3,action,text,text,NO,"",""
annual_score_config_audit,4,prev_value,jsonb,jsonb,YES,"",""
annual_score_config_audit,5,new_value,jsonb,jsonb,YES,"",""
annual_score_config_audit,6,performed_by,uuid,uuid,YES,"",""
annual_score_config_audit,7,performed_at,timestamp with time zone,timestamptz,NO,now(),""
annual_score_configs,1,id,uuid,uuid,NO,gen_random_uuid(),""
annual_score_configs,2,assessment_year,text,text,NO,"",""
annual_score_configs,3,company_id,uuid,uuid,YES,"",""
annual_score_configs,4,division_id,uuid,uuid,YES,"",""
annual_score_configs,5,business_unit_id,uuid,uuid,YES,"",""
annual_score_configs,6,category_id,uuid,uuid,YES,"",""
annual_score_configs,7,level_id,uuid,uuid,YES,"",""
annual_score_configs,8,location_id,uuid,uuid,YES,"",""
annual_score_configs,9,method,USER-DEFINED,annual_score_method,NO,'avg_all'::annual_score_method,""
annual_score_configs,10,custom_months,ARRAY,_int4,YES,"",""
annual_score_configs,11,version,integer,int4,NO,1,""
annual_score_configs,12,status,USER-DEFINED,config_status,NO,'active'::config_status,""
annual_score_configs,13,copied_from_config_id,uuid,uuid,YES,"",""
annual_score_configs,14,notes,text,text,YES,"",""
annual_score_configs,15,created_by,uuid,uuid,YES,"",""
annual_score_configs,16,created_at,timestamp with time zone,timestamptz,NO,now(),""
annual_score_configs,17,updated_at,timestamp with time zone,timestamptz,NO,now(),""
app_settings,1,id,uuid,uuid,NO,gen_random_uuid(),""
app_settings,2,organization_name,text,text,NO,'BFCL'::text,""
app_settings,3,app_name,text,text,NO,'PMS'::text,""
app_settings,4,logo_url,text,text,YES,"",""
app_settings,5,login_background_url,text,text,YES,"",""
app_settings,6,created_at,timestamp with time zone,timestamptz,NO,now(),""
app_settings,7,updated_at,timestamp with time zone,timestamptz,NO,now(),""
app_settings,8,login_wallpapers,jsonb,jsonb,YES,'[]'::jsonb,""
app_settings,9,login_hero_headline,text,text,YES,'Manage performance with clarity.'::text,""
app_settings,10,login_hero_description,text,text,YES,"'Track KPIs, conduct reviews, and drive organizational growth.'::text",""
app_settings,11,pms_policy_url,text,text,YES,"",""
app_settings,12,enabled_modules,jsonb,jsonb,YES,"'[""pms""]'::jsonb",""
app_settings,13,pms_policy_content,text,text,YES,"",""
app_settings,14,pms_policy_visible_roles,jsonb,jsonb,YES,"'[""admin"", ""manager"", ""employee"", ""auditor"", ""management"", ""hr_pms""]'::jsonb",""
app_settings,15,view_mode_strip_color,text,text,NO,'#3b82f6'::text,""
app_settings,16,enable_org_kpi_autopull,boolean,bool,NO,false,""
app_settings,17,enable_org_kpi_auto_inherit,boolean,bool,NO,true,""
app_settings,18,enable_org_kpi_forward_sync,boolean,bool,NO,true,""
app_settings,19,assisted_self_submission_enabled,boolean,bool,NO,false,""
app_settings,20,annual_review_directory_search_enabled,boolean,bool,NO,false,""
app_settings,21,assisted_selfie_required,boolean,bool,NO,true,""
app_settings,22,assisted_photo_upload_required,boolean,bool,NO,true,""
app_settings,23,team_queue_default_scope,text,text,YES,'any'::text,""
app_settings,24,team_queue_allowed_scopes,jsonb,jsonb,YES,"",""
app_settings,25,team_queue_role_overrides,jsonb,jsonb,YES,"",""
app_settings,26,team_queue_allow_user_override,boolean,bool,NO,true,""
audit_kpi_assignments,1,id,uuid,uuid,NO,gen_random_uuid(),""
audit_kpi_assignments,2,auditor_id,uuid,uuid,NO,"",""
audit_kpi_assignments,3,employee_id,uuid,uuid,NO,"",""
audit_kpi_assignments,4,assigned_by,uuid,uuid,YES,"",""
audit_kpi_assignments,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
audit_kpi_level_assignments,1,id,uuid,uuid,NO,gen_random_uuid(),""
audit_kpi_level_assignments,2,kpi_id,uuid,uuid,NO,"",""
audit_kpi_level_assignments,3,auditor_id,uuid,uuid,NO,"",""
audit_kpi_level_assignments,4,assigned_by,uuid,uuid,YES,"",""
audit_kpi_level_assignments,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
audit_policies,1,id,uuid,uuid,NO,gen_random_uuid(),""
audit_policies,2,module_key,text,text,NO,"",""
audit_policies,3,event_category,text,text,NO,"",""
audit_policies,4,enabled,boolean,bool,NO,true,""
audit_policies,5,retention_days,integer,int4,YES,"",""
audit_policies,6,min_severity,text,text,NO,'info'::text,""
audit_policies,7,include_payload,boolean,bool,NO,true,""
audit_policies,8,pii_redaction,boolean,bool,NO,false,""
audit_policies,9,alert_on_failure,boolean,bool,NO,false,""
audit_policies,10,notes,text,text,YES,"",""
audit_policies,11,is_active,boolean,bool,NO,true,""
audit_policies,12,created_at,timestamp with time zone,timestamptz,NO,now(),""
